,id_municipio,ano,pib,impostos_liquidos,va,va_agropecuaria,va_industria,va_servicos,va_adespss
5255,3112653,2016,44682442,1082327,43600116,6461081,1173589,11714326,24251119
5256,3112703,2016,248672533,19930619,228741914,2461373,75115431,68509661,60503093
5257,3112802,2016,201732649,16279044,185453605,31843235,1839933,95848189,39362851
5258,3112901,2016,84468717,2466936,82001781,24038502,3801633,20826223,33335424
5259,3113008,2016,150292334,5037011,145255323,14502155,10049774,35934915,84768479
5260,3113107,2016,3240893,923997,31484932,5620245,1022248,8232397,16610042
5261,3113206,2016,562975402,57072156,505903247,102206054,132381861,176639408,94675924
5262,3113305,2016,505803038,33923125,471879913,24659764,50233732,277308948,119677468
5263,3113404,2016,1527763497,155180022,1372583474,64112344,144660513,838125559,325685059
5264,3113503,2016,95367843,3238467,92129376,2004539,6548686,28613463,36921837
5265,3113602,2016,13928334,1465237,12463097,1399257,6293557,77193178,27151665
5266,3113701,2016,356377497,28748057,32762944,66772318,57081234,125143286,78632602
5267,3113800,2016,25674906,690065,24984841,2290899,827633,7321448,14544861
5268,3113909,2016,238317431,11384251,226933181,89501062,13721121,75418859,48292138
5269,3114006,2016,163785832,14194867,149590965,20418356,2640695,56220069,4654559
5270,3114105,2016,195547062,16081712,17946535,38153079,7934304,78647055,54730912
5271,3114204,2016,384096822,36819931,347276891,44920365,82543263,136134659,83678604
5272,3114303,2016,698657043,51669261,646987782,162966136,65290124,298169839,120561683
5273,3114402,2016,443900995,22689832,421211163,146696148,39677941,154549884,8028719
5274,3114501,2016,38084084,51339806,329501034,44520228,71512864,142397252,7107069
5275,3114550,2016,30498003,23324201,281655829,86236545,59706898,84800629,50911757
5276,3114600,2016,74014638,2780403,71234235,26640308,2582271,23173908,18837747
5277,3114709,2016,55622003,1785718,53836285,20253832,3999701,13066016,16516736
5278,3114808,2016,5026825,2368312,47899938,9504932,243522,16654118,19305669
5279,3114907,2016,36414912,797439,35617473,13251823,1330404,825654,12778706
5280,3115003,2016,59772431,2240741,5753169,2330212,2892836,13294358,18042376
5281,3115102,2016,34706705,23610633,323456417,76898283,29044243,14810172,69412171
5282,3115201,2016,46613844,1290492,45323352,15497566,1888125,10836183,17101479
5283,3115300,2016,1484019124,215129835,1268889289,25463934,304670625,66927883,2694759
5284,3115359,2016,275019282,5610363,269408918,7277372,161221759,68878677,32031111
5285,3115409,2016,26604008,833084,25770924,4204507,967431,7091143,13507843
5286,3115458,2016,55692727,2243916,53448811,6186815,1735307,17718753,27807936
5287,3115474,2016,40054516,1062938,38991578,5556923,1881427,9012584,22540643
5288,3115508,2016,30932788,20174922,289152958,4259472,18913454,181386572,84593459
5289,3115607,2016,21796921,1355081,2044184,2668527,987857,7942256,88432
5290,3115706,2016,82378071,5170132,77207939,775678,4102881,36604184,28744094
5291,3115805,2016,18968309,10381274,179301816,57639291,10420689,69425768,41816068
5292,3115904,2016,37538648,1826466,35712182,551529,2618652,13201956,14376284
5293,3116001,2016,75718287,4840017,70878269,17403057,6565074,24191022,22719116
5294,3116100,2016,90717595,2312239,88405356,5067933,2733093,22077497,58526833
5295,3116159,2016,176183009,11289056,164893953,57187193,7625232,51955051,48126477
5296,3116209,2016,28189265,1005281,27183984,2768429,1322326,815726,14935967
5297,3116308,2016,4659521,999714,45595496,5734232,3423784,12072568,24364912
5298,3116407,2016,137445517,12960664,124484853,33830229,32618143,37391425,20645056
5299,3116506,2016,62837606,2197709,60639897,11834934,2919936,16263306,29621721
5300,3116605,2016,576503407,78250662,498252745,30795004,109745562,249492747,108219432
5301,3116704,2016,101652406,7455634,94196773,16821218,8602646,39047969,29724939
5302,3116803,2016,84891172,5484029,79407143,10127585,4039392,31806513,33433653
5303,3116902,2016,100926891,4282759,96644133,58111624,5262297,18370023,14900189
5304,3117009,2016,56256653,1913389,54343264,5923669,2715498,14222171,31481925
5305,3117108,2016,194730412,11292451,18343796,63039469,10543333,69297945,40557212
5306,3117207,2016,47711977,1557073,46154904,18668931,220034,11743235,13542399
5307,3117306,2016,776951903,65526225,711425678,201482586,141041472,262888276,106013344
5308,3117405,2016,41329023,1101821,40227202,7212452,4231034,9355304,19428412
5309,3117504,2016,578918752,29747887,549170864,13156851,25834311,194721666,82949238
5310,3117603,2016,247959125,20289948,227669177,11141047,135127988,54573832,2682631
5311,3117702,2016,209302354,10152235,199150119,52383935,13935927,82279076,50551181
5312,3117801,2016,140428026,13955519,126472507,6391098,27193424,50428155,4245983
5313,3117836,2016,48834511,1207279,47627232,5963694,1564742,10707239,29391558
5314,3117876,2016,100713099,82941075,924189914,419605,65121868,819242348,39406093
5315,3117900,2016,191092887,15932145,175160741,11962512,56071685,62716529,44410015
5316,3118007,2016,1356908965,180083267,1176825698,1933592,336753208,495840827,342298071
5317,3118106,2016,38627091,1239258,37387833,3836155,1390077,11257545,20904057
5318,3118205,2016,422438148,14698481,407739667,96431045,211569706,68021104,31717811
5319,3118304,2016,1999190278,171028154,1828162124,12020574,192640708,1160242684,463258157
5320,3118403,2016,268205224,1383523,254369995,42327817,1397006,109922201,88149917
5321,3118502,2016,26455196,602775,2585242,911631,1035616,5529455,10171039
5322,3118601,2016,26490561454,4667512782,21823048672,2401426,5489152748,13854069886,2477424612
5323,3118700,2016,17536636,7314852,168051507,70499276,7633581,5410458,35814071
5324,3118809,2016,210086253,7195736,202890517,41275037,8519493,60586786,92509201
5325,3118908,2016,100262755,356338,96699376,2971878,5473094,28454431,33053071
5326,3119005,2016,70925196,2283832,68641364,30408894,6057431,15850016,16325022
5327,3119104,2016,303310578,18710777,284599801,35888031,24056681,130345221,94309867
5328,3119203,2016,88819037,2883204,85935833,14722731,5493948,23715461,42003693
5329,3119302,2016,94037328,59452305,880920976,372425606,73194197,318355105,116946068
5330,3119401,2016,1618607254,139959314,147864794,11413341,162089121,93233182,372813658
5331,3119500,2016,82204271,3464012,78740259,5505109,12200156,2417105,36863944
5332,3119609,2016,39948529,1547251,38401277,8918443,2236762,12481957,14764115
5333,3119708,2016,52385598,1812748,5057285,18105214,3555365,13015017,15897254
5334,3119807,2016,104375918,11780713,92595205,14686961,4960077,5619724,16750928
5335,3119906,2016,34318177,1246883,33071294,4691766,1303792,10896447,16179289
5336,3119955,2016,151993101,18149651,133843451,10003825,54716527,40830438,28292661
5337,3120003,2016,34829119,960518,33868601,9791597,1328208,7799724,14949072
5338,3120102,2016,44149601,2823512,4132609,2863529,2863089,15261533,20337938
5339,3120151,2016,53461546,1377672,52083874,14729848,1110337,9756733,26486956
5340,3120201,2016,212024028,7033183,204990845,8400828,11268227,60871913,48842425
5341,3120300,2016,40608535,1103735,395048,266969,1715704,10047063,25072343
5342,3120409,2016,82512238,5618081,76894157,16158419,685474,3135239,22528608
5343,3120508,2016,164943161,7827904,157115258,37268696,37322224,43238365,39285973
5344,3120607,2016,58785251,2837922,5594733,9603777,5952354,17858325,22532875
5345,3120706,2016,91775566,3456003,88319562,38375285,5689914,22178868,22075495
5346,3120805,2016,219278387,13036828,20624156,31405036,21113314,9429263,5943058
5347,3120839,2016,43530009,1206188,42323821,7720957,174016,12635572,20227132
5348,3120870,2016,60773264,2170432,58602832,11785531,2763484,14856486,29197331
5349,3120904,2016,1353335501,119797787,1233537714,127445362,122277614,694054178,289760559
5350,3121001,2016,50928324,1386284,49542041,9719111,2124811,14231606,23466514
5351,3121100,2016,88263782,3147086,85116696,21911151,9917827,22936178,3035154
5352,3121209,2016,16830645,6073817,162232634,71980802,9617176,44503456,361312
5353,3121258,2016,322595851,42352684,280243167,16281454,116749373,105482176,41730163
5354,3121308,2016,59448476,3595255,5585322,5102211,11162331,17146727,22441951
5355,3121407,2016,101646528,4861152,96785376,17094648,20085811,33151577,2645334
5356,3121506,2016,34965742,822484,34143258,8472616,1635949,839834,15636353
5357,3121605,2016,711923501,51673092,660250409,2542628,57976174,396881867,179966088
5358,3121704,2016,33879573,1180348,32699224,5276377,1399706,8849405,17173737
5359,3121803,2016,69052488,2006879,67045609,8956399,3970512,24252593,29866106
5360,3121902,2016,41620546,1895592,39724955,5862839,5439498,12521361,15901257
5361,3122009,2016,237308129,14480466,222827663,47589038,11294162,93543388,70401075
5362,3122108,2016,48041938,1501395,46540543,6765029,3979326,12889591,22906597
5363,3122207,2016,52867335,1522562,51344773,5985128,1402275,15681395,28275975
5364,3122306,2016,5639110958,676648414,4962462544,61442129,104338149,2978891035,87874789
5365,3122355,2016,89818398,10282092,79536305,3514572,20373057,26913316,2873536
5366,3122405,2016,88874801,3969988,84904813,27291923,5321278,28118769,24172842
5367,3122454,2016,65351243,1410894,63940349,7901488,2817964,15367515,37853382
5368,3122470,2016,50802626,2599575,48203052,16442231,1765188,13687203,16308429
5369,3122504,2016,52566484,2769837,49796647,2289554,2752819,22878553,21875721
5370,3122603,2016,43237765,1954233,41283532,4950107,1796582,13564614,20972229
5371,3122702,2016,79471879,6598367,72873512,9643208,8945425,32642389,21642489
5372,3122801,2016,29906051,652357,29253694,5943202,98813,7451934,14870427
5373,3122900,2016,73351861,3557908,69793953,15194072,4362186,24920922,25316774
5374,3123007,2016,223435264,38386206,185049058,2105508,72606689,74252832,36084029
5375,3123106,2016,110139069,3282671,106856398,6422621,54169206,21488714,24775857
5376,3123205,2016,212011809,14407065,197604744,23621864,20909617,98920792,54152472
5377,3123304,2016,42710652,1669566,41041086,9207294,1883364,11508207,18442221
5378,3123403,2016,55011125,4450976,50560148,9180248,19256877,1114799,10975035
5379,3123502,2016,49592149,2889929,4670222,1758557,681278,10426866,11877004
5380,3123528,2016,100245709,4136677,96109032,34496096,4423946,26945953,30243037
5381,3123601,2016,554663143,62625047,492038096,93273792,6277911,233640814,10234438
5382,3123700,2016,108442603,7192436,101250166,9819299,5837528,45049241,40544098
5383,3123809,2016,72182841,4485673,67697169,8735438,3949899,2567757,29334261
5384,3123858,2016,50075908,2039736,48036173,582142,2637733,16634286,22942733
5385,3123908,2016,184615728,1094902,173666707,25528658,1350583,79249015,55383204
5386,3124005,2016,319279281,12341968,306937314,119705862,17618812,99772499,6984014
5387,3124104,2016,661062561,40538813,620523748,36334158,66203267,261418539,256567784
5388,3124203,2016,426950394,44267223,382683171,69085107,20293376,205650112,87654577
5389,3124302,2016,276055338,18373756,257681581,1701275,27655536,100617605,112395691
5390,3124401,2016,84058299,6020728,78037572,24438578,10638985,22704797,20255212
5391,3124500,2016,259694888,18484716,241210172,80750224,13379357,104705386,42375205
5392,3124609,2016,30363072,142224,28940832,4550732,1286112,10326316,12777671
5393,3124708,2016,98142107,3186076,94956031,51046129,4913647,22412376,16583879
5394,3124807,2016,345436609,6718395,338718214,249283756,8681646,48619458,32133354
5395,3124906,2016,142257124,6972771,135284353,25828102,15657102,51219656,42579494
5396,3125002,2016,38312574,2024973,36287601,159907,565388,12351595,16683055
5397,3125101,2016,6176441864,1604217363,45722245,7914545,143623697,2956293606,171779379
5398,3125200,2016,39672064,1062047,38610018,1002166,2190166,13088493,13309698
5399,3125309,2016,48686545,2367077,46319468,12917274,5021561,11824178,16556453
5400,3125408,2016,43840193,1289901,42550292,7660738,1395561,11909507,21584486
5401,3125507,2016,29295157,845544,28449613,1976454,1459864,832461,16688685
5402,3125606,2016,58826149,1757399,5706875,7032579,1653648,18041185,30341338
5403,3125705,2016,258993757,13161767,24583199,1036542,7929713,67845307,66402769
5404,3125804,2016,3295761,1394464,31563146,4745633,1429024,9814091,15574397
5405,3125903,2016,109111101,5309905,103801195,18413394,4234863,39846105,41306834
5406,3125952,2016,106722633,3624904,103097729,29342848,419523,28349447,41210204
5407,3126000,2016,105324314,7487104,97837211,11834406,10052966,44784293,31165546
5408,3126109,2016,1485511385,134203398,1351307987,117840041,229789654,746570652,257107639
5409,3126208,2016,177876246,10424709,167451537,77486216,7673398,46228344,36063578
5410,3126307,2016,99213265,13312385,8590088,15785894,23449018,2499186,21674108
5411,3126406,2016,34336094,1311349,33024745,6044082,2646045,9610944,14723674
5412,3126505,2016,63216871,1734986,61481885,4167308,1475939,1805893,37779707
5413,3126604,2016,4606753,2184653,43882876,8877775,206212,11807409,21135573
5414,3126703,2016,372929537,37031087,33589845,35492529,1538905,186909761,9810711
5415,3126752,2016,68001802,2028896,65972907,12374022,14975082,14291983,2433182
5416,3126802,2016,5517907,1565362,53613708,14718439,2103128,11801679,24990462
5417,3126901,2016,95824317,5567787,9025653,11668549,6901037,37998306,33688638
5418,3126950,2016,27752559,674433,27078126,4797921,742938,6066832,15470435
5419,3127008,2016,1116605287,1405424,1102551048,16495432,910008074,98628803,77418738
5420,3127057,2016,34976514,896533,34079981,4383308,863754,8565748,20267171
5421,3127073,2016,37431793,1005472,36426322,3225867,1157346,824656,23796549
5422,3127107,2016,1625456229,152834352,1472621877,274077965,231158186,733323715,234062012
5423,3127206,2016,49912658,2136932,47775727,11004691,3145389,13438261,20187387
5424,3127305,2016,72374094,2306484,7006761,1361603,600359,23011064,27436925
5425,3127339,2016,40803291,1385761,3941753,5866408,1128557,976075,22661815
5426,3127354,2016,26206662,732323,25474338,2625533,1564726,5958696,15325384
5427,3127370,2016,32885045,1357811,31527234,3709448,1900753,1043512,15481914
5428,3127388,2016,57862473,3746851,54115622,4889928,3367673,28601325,17256696
5429,3127404,2016,57155775,3238743,53917032,9121844,4915491,20744574,19135124
5430,3127503,2016,45947805,1520884,44426921,5231507,1478213,12546093,25171107
5431,3127602,2016,139890495,8243969,131646526,800628,279448,50330986,45364461
5432,3127701,2016,5663968476,568871273,5095097203,56410512,623718248,3273811455,1141156988
5433,3127800,2016,278251044,5139968,273111076,32299754,135807264,39580658,654234
5434,3127909,2016,26446694,761572,25685122,6569557,1205736,6697922,11211907
5435,3128006,2016,608868607,61223336,547645271,21962025,80693055,315672172,129318019
5436,3128105,2016,2371548,11096147,226058653,77446044,13185593,74984694,60442322
5437,3128204,2016,83563445,2315363,81248082,12655985,9163849,2119657,38231677
5438,3128253,2016,38851043,126662,37584423,3847014,1600213,9853527,22283669
5439,3128303,2016,373486692,38950636,334536056,43459351,101098768,118136667,7184127
5440,3128402,2016,126337823,10750949,115586874,16772086,14414997,4930474,3509505
5441,3128501,2016,4372801,2616817,41111193,3279032,5697026,13062855,1907228
5442,3128600,2016,337673757,13194272,324479485,200547364,22394039,67026644,34511438
5443,3128709,2016,1851278821,295161037,1556117784,44630778,238094458,1082677067,190715482
5444,3128808,2016,9585813,5237546,90620584,12897789,23874528,26594758,2725351
5445,3128907,2016,145217759,7693024,137524735,50647157,9569421,47716145,29592012
5446,3129004,2016,92371615,4890356,8748126,1395466,759728,33841263,32088057
5447,3129103,2016,125258424,5278516,119979908,61668342,6153493,25727631,26430442
5448,3129202,2016,97996862,5776603,92220259,23285918,7239558,36513248,25181535
5449,3129301,2016,99863694,5290689,94573005,9331181,850307,37185593,39553161
5450,3129400,2016,59133364,2217197,56916167,14780221,2291021,18175721,21669204
5451,3129509,2016,893607529,81612407,811995122,22731328,184872575,297384247,10242502
5452,3129608,2016,72700867,2868693,69832174,14243105,3381412,19929314,32278343
5453,3129657,2016,39754454,1032465,38721988,2402009,1723307,9771978,24824694
5454,3129707,2016,616788599,28645621,588142978,14609816,257630496,12669654,57717782
5455,3129806,2016,1997108805,176437401,1820671404,3084465,467889595,707265843,642431502
5456,3129905,2016,51623251,2761281,4886197,13343617,2781175,17094468,15642711
5457,3130002,2016,37708554,1127547,36581006,10949511,1301917,9180857,15148721
5458,3130051,2016,75185744,21222,73063544,11873243,3083986,1615504,41951275
5459,3130101,2016,673937554,54823853,619113701,101424707,91691623,270356492,155640879
5460,3130200,2016,32178154,45494594,276286946,26359668,99342767,106772094,43812417
5461,3130309,2016,354678655,50795732,303882923,63095568,127148242,82074485,31564628
5462,3130408,2016,336579433,51627618,284951814,9741827,175411331,66381161,33417496
5463,3130507,2016,195417587,10418979,184998608,59806694,10345733,6860671,46239471
5464,3130556,2016,57585369,1244586,56340783,16512286,2189396,11750505,25888595
5465,3130606,2016,96184001,6053567,90130435,19230239,11185883,30986711,28727603
5466,3130655,2016,58183865,151579,56668076,13353764,2669822,11500919,29143571
5467,3130705,2016,587217595,7980413,579237182,196837324,300649077,50628497,31122283
5468,3130804,2016,52381711,1437022,50944689,21318026,4301862,9740171,15584631
5469,3130903,2016,290109349,12575468,277533881,4998189,15446948,122777913,8932713
5470,3131000,2016,9549679,6202279,89294511,1981565,15223976,27034516,27220369
5471,3131109,2016,85743831,3989771,8175406,19694093,14094955,19375685,28589328
5472,3131158,2016,132784546,5815109,126969437,1605679,7490151,52090563,65783044
5473,3131208,2016,214961601,14752769,200208833,1409432,16294748,98466457,71353308
5474,3131307,2016,8480350185,902341023,7578009162,1125056,2953828741,3613328876,1009726489
5475,3131406,2016,83132385,2583661,80548724,34028607,3524639,20059722,22935757
5476,3131505,2016,168022833,8758507,159264326,45824936,10726643,63653926,39058821
5477,3131604,2016,21394089,17541565,196399325,58458619,42988463,66298802,2865344
5478,3131703,2016,3726627303,204716043,352191126,13653976,1549375832,1435750134,523131319
5479,3131802,2016,100596817,3706247,9689057,8366207,8188151,38396536,41939676
5480,3131901,2016,278755774,183077864,2604479876,7995032,1455985717,873929713,266569414
5481,3132008,2016,58165888,1744163,56421725,24687637,1054392,8695114,21984581
5482,3132107,2016,18398141,9932185,174049225,18375871,11114015,63435354,81123984
5483,3132206,2016,234706293,2088764,213818653,16329132,34247483,112208243,51033794
5484,3132305,2016,87180958,2141478,8503948,13240828,2731284,22364114,46703254
5485,3132404,2016,2643850976,361973031,2281877946,14570999,728206269,1193700095,345400583
5486,3132503,2016,361077649,18573209,342504439,74542486,25609638,119637775,12271454
5487,3132602,2016,45141951,1776785,43365166,7758841,2409364,13032018,20164942
5488,3132701,2016,260550135,16068834,244481301,23789805,17691989,113411892,89587615
5489,3132800,2016,23719546,890235,22829311,2723716,79769,7310068,11997837
5490,3132909,2016,20399561,1525441,1887412,61014739,9463746,76193082,42069632
5491,3133006,2016,722190069,112222389,60996768,11842592,344411844,192668234,61045011
5492,3133105,2016,403307149,24097507,379209642,129447794,60740203,128473938,60547707
5493,3133204,2016,110992981,358139,107411591,12735164,6043518,41703878,46929032
5494,3133303,2016,259991997,21902019,238089978,8097692,13517833,136130038,80344415
5495,3133402,2016,387687871,34712574,352975298,95234382,80176159,121754752,55810005
5496,3133501,2016,430117078,31856577,398260501,72639231,84135436,161909318,79576516
5497,3133600,2016,244601731,40541383,204060348,7057126,19858954,1355393,41604968
5498,3133709,2016,77263384,37614884,735018956,43198404,426206868,205236875,6037681
5499,3133758,2016,486722327,58471137,42825119,9531837,19497187,150002921,73744562
5500,3133808,2016,2620157168,338159499,2281997669,29811303,759080038,1119294083,373812245
5501,3133907,2016,54498693,2315858,52182835,11634928,264281,15511438,2239366
5502,3134004,2016,122364334,7026341,115337993,8083158,15974592,3596337,55316872
5503,3134103,2016,77328428,3196087,74132341,23608348,5217205,19872494,25434294
5504,3134202,2016,2868377606,340522541,2527855065,158003235,64660526,1327130854,396115715
5505,3134301,2016,61035912,2001561,59034351,13619767,2689111,18115901,24609571
5506,3134400,2016,198655778,153817357,1832740423,96288192,1012393174,562877472,161181586
5507,3134509,2016,100008139,2346423,97661716,26410685,35028142,17430685,18792204
5508,3134608,2016,199424046,10704972,188719073,15260327,10946202,8805111,74461435
5509,3134707,2016,10054445,280531,9773914,12890034,6124001,30463965,4826114
5510,3134806,2016,113420452,5089443,108331009,34007947,5523923,38004397,30794742
5511,3134905,2016,500151625,49911963,450239662,41313455,102294533,204013174,102618501
5512,3135001,2016,61886082,6522725,55363357,2570815,18728057,18121098,15943386
5513,3135050,2016,522283215,38471066,483812148,152808726,59404688,136189872,135408862
5514,3135076,2016,51705657,1065905,50639751,15906308,1801131,10127836,22804476
5515,3135100,2016,1025151851,93798925,931352926,57608401,116242192,495856044,261646289
5516,3135209,2016,636623982,39198147,597425835,36487951,32340632,292120087,236477165
5517,3135308,2016,58921748,195585,56965898,19173781,3160606,1469217,19939341
5518,3135357,2016,5729088,1850307,55440572,4303967,2047555,1537516,33713891
5519,3135407,2016,593465021,104720776,488744246,6411687,304421189,136465188,41446183
5520,3135456,2016,46282428,1688163,44594265,2015239,1556687,12934843,28087496
5521,3135506,2016,152824531,7125827,145698704,47012637,6128778,44349995,48207294
5522,3135605,2016,74788347,3352247,71436101,15069322,363472,2099152,31740539
5523,3135704,2016,104134105,4142344,9999176,4159624,14658066,21020578,22716877
5524,3135803,2016,238419377,10493013,227926364,30310194,11424582,89045981,97145607
5525,3135902,2016,66442424,2162195,64280229,2424608,2543457,17323983,20166709
5526,3136009,2016,124721815,4624798,120097017,15467681,8122852,3822005,58286434
5527,3136108,2016,88152067,1384296,86767771,4700573,49319775,12379721,20367702
5528,3136207,2016,2318454573,253071398,2065383175,1090285,776448111,970410834,317433944
5529,3136306,2016,1333217269,106497558,122671971,31907664,264805303,452892465,189945301
5530,3136405,2016,43381623,1336,42045623,7423577,2382926,10876846,21362274
5531,3136504,2016,82824641,3315653,79508988,9824759,3061547,2632568,40297001
5532,3136520,2016,35080008,1027334,34052674,3184803,1372785,9178545,20316541
5533,3136553,2016,50758465,3133287,47625178,6546855,6125601,14413503,2053922
5534,3136579,2016,38226012,774283,37451729,7347586,93108,7459757,21713306
5535,3136603,2016,67869216,3827804,64041412,7849303,5750174,26937702,23504233
5536,3136652,2016,1087403147,235211809,852191338,3731695,403218061,327594585,117646996
5537,3136702,2016,14524863106,1792005337,12732857768,36628111,2569031864,7888808082,223838971
5538,3136801,2016,39457865,146304,37994825,5860563,3029086,9668644,19436532
5539,3136900,2016,177370992,9047469,168323523,49092469,2466684,55212312,39351902
5540,3136959,2016,49777355,153731,48240045,9201807,2244222,12103758,24690258
5541,3137007,2016,110051152,2307248,107743905,11913863,3180481,25421255,67228305
5542,3137106,2016,162144767,1026644,151878327,46767253,32201297,41796807,3111297
5543,3137205,2016,1377436333,177106483,120032985,44822278,344808217,62219304,188506314
5544,3137304,2016,43048118,1432155,41615962,10004003,3655141,9615665,18341154
5545,3137403,2016,231689607,10392811,221296796,96635267,9643896,6592429,49093343
5546,3137502,2016,338129754,19892327,318237427,109410958,28854432,109918208,70053829
5547,3137536,2016,207290462,14961588,192328874,80666633,19492465,55946984,36222792
5548,3137601,2016,1965706744,311468623,1654238121,3572229,384950725,100429189,261423276
5549,3137700,2016,319145943,31803578,287342366,51281966,14374725,145082061,76603614
5550,3137809,2016,333262071,2582502,307437052,39144267,32666152,156128693,79497939
5551,3137908,2016,36418481,1382785,35035696,4339403,4074931,10683876,15937486
5552,3138005,2016,7182045,2891791,6892866,14003656,3439433,2375446,2773111
5553,3138104,2016,90986395,5574274,85412121,26289775,4177941,24250449,30693956
5554,3138203,2016,227363095,251732197,2021898752,89592461,370480846,116949785,392327594
5555,3138302,2016,39886151,1269883,38616268,7348022,3022555,10924517,17321174
5556,3138351,2016,46458078,2035144,44422935,6736445,2423974,13713747,21548768
5557,3138401,2016,981166986,102174493,878992493,5029398,107385245,52147686,199836407
5558,3138500,2016,75605738,396291,71642828,20859858,3421088,26361563,2100032
5559,3138609,2016,24868686,17859634,230827226,35194612,24577717,107427914,63626983
5560,3138625,2016,312043357,25911695,286131661,87818505,81465891,80300137,36547128
5561,3138658,2016,58892465,2067875,56824589,2654227,2307417,17661849,34201097
5562,3138674,2016,72964581,180513,71159451,27826796,3289259,1378171,26261687
5563,3138682,2016,50087083,2073082,48014,55843,1912679,13978704,26538317
5564,3138708,2016,74760918,3479507,71281411,21548582,3026594,23635521,23070713
5565,3138807,2016,429814594,36649992,393164602,76701514,33882237,210703013,71877837
5566,3138906,2016,73353657,3954709,69398948,9981335,6896772,24615082,27905759
5567,3139003,2016,941546093,98253549,843292544,130498717,152870886,407035698,152887243
5568,3139102,2016,182255924,6754868,175501056,89371968,24800329,38982011,22346749
5569,3139201,2016,191157632,97091,181448532,32624476,1366919,64309171,70845696
5570,3139250,2016,46599236,1515607,45083629,4508751,1975425,11942058,26657395
5571,3139300,2016,205957808,10724365,195233442,31728192,10010811,75435975,78058464
5572,3139409,2016,2076763597,220513104,1856250493,9783935,423649458,1011137902,323623783
5573,3139508,2016,424701724,53067533,371634191,2526692,13528037,245920776,86918457
5574,3139607,2016,360248772,23304679,336944093,25884701,30916766,177148034,102994592
5575,3139706,2016,112710623,8729134,103981489,20474208,15101711,37150954,31254616
5576,3139805,2016,152365347,10257972,142107375,12898668,23003696,6194691,44258101
5577,3139904,2016,15130942,8085082,143224338,20456037,7666289,60270586,54831427
5578,3140001,2016,2229557698,94615072,2134942627,22352439,1041934696,720564635,350090857
5579,3140100,2016,39596204,1423242,38172962,5574429,1866432,10769463,19962638
5580,3140159,2016,154614594,9248031,145366563,16902348,15786456,57812782,54864976
5581,3140209,2016,47991849,3255683,44736166,6951082,9307445,14028767,14448872
5582,3140308,2016,38920202,1399367,37520835,5418791,1451701,11418125,19232219
5583,3140407,2016,28867367,788413,28078954,4825459,1025855,8603055,13624585
5584,3140506,2016,299485029,21025405,278459625,9826422,28456065,101091378,50647963
5585,3140530,2016,133883842,11169249,122714593,19914868,32326795,39891699,30581231
5586,3140555,2016,58889251,1257959,57631291,4042537,7016348,15422689,31149718
5587,3140605,2016,44158062,1148743,43009318,10748971,1516051,10584287,2016001
5588,3140704,2016,570348263,57848335,512499928,22941577,154185033,218043447,117329871
5589,3140803,2016,575198018,76416134,498781884,3847217,101955639,328843198,6413583
5590,3140852,2016,143835781,5223546,138612235,61352162,8592158,240313,44636616
5591,3140902,2016,398873477,56230,342643477,38812302,19155265,215861746,68814164
5592,3141009,2016,11378488,4554246,109230634,9103296,9901977,43632499,46592863
5593,3141108,2016,936632196,124124259,812507937,14348821,353493114,303103929,141562074
5594,3141207,2016,65215549,355339,61662159,18475067,7838259,1789422,17454613
5595,3141306,2016,144950776,3241032,141709745,90499947,6186773,2599123,19031794
5596,3141405,2016,210622122,13150128,197471994,9687413,1973856,8710545,80940572
5597,3141504,2016,57209897,181988,55390016,9152786,2541739,17084383,26611109
5598,3141603,2016,113394745,7078084,106316661,11915533,8811332,44973786,4061601
5599,3141702,2016,44235129,134065,42894479,440564,1319322,13068006,24101511
5600,3141801,2016,250743391,8976622,241766769,34630871,12884252,79246484,115005162
5601,3141900,2016,81139155,3062703,78076452,2491863,15124174,20121902,17911745
5602,3142007,2016,1131597,5091174,108068526,10040463,4938883,37452247,55636933
5603,3142106,2016,132724202,921001,123514191,17744582,10947204,5383398,40988426
5604,3142205,2016,174731423,12816871,161914552,15917176,2927236,63390722,53334293
5605,3142254,2016,323834,813262,31570137,220641,1082527,7466964,20814236
5606,3142304,2016,55656745,3838979,51817766,3779944,31998,2395692,20881102
5607,3142403,2016,97930135,7630919,90299216,12304142,4050964,4422601,29718099
5608,3142502,2016,32775514,144982,31325694,7879762,3112908,6986285,13346739
5609,3142601,2016,205070837,16577403,188493434,30043454,60013246,65007287,33429447
5610,3142700,2016,125707177,5490475,120216702,12789308,6160006,43934991,57332397
5611,3142809,2016,576363592,25492335,550871257,260569606,26810173,175696353,87795126
5612,3142908,2016,183747626,8165651,175581975,13755493,8291118,74854954,7868041
5613,3143005,2016,255839991,22756635,233083357,54451351,42727042,85613993,5029097
5614,3143104,2016,1038071233,85884516,952186718,228498745,62305911,478933593,182448469
5615,3143153,2016,31668098,828068,30840029,2746062,1667958,6974361,19451649
5616,3143203,2016,436492809,27560042,408932767,108142262,43877397,171621849,85291259
5617,3143302,2016,8770318907,934473994,7835844913,126971523,1573879814,4650131274,1484862302
5618,3143401,2016,404346583,31425211,372921371,40762396,43712466,192834343,95612167
5619,3143450,2016,50834908,1240936,49593973,582832,1679873,11086362,30999417
5620,3143500,2016,257625266,9465338,248159928,131525742,13142469,6132852,42163197
5621,3143609,2016,168818608,320854,165610068,13152164,1703359,17484954,14900115
